source_dataset,source_split,image_id,source_image_name,source_label_name,source_image_path,source_label_path,image_width,image_height,plate_instance_count,clip_required_box_count,non_clippable_box_count,max_overshoot,real_synthetic,is_negative,canonical_class,ImageID,LocalKaggleSplit,LocalFileName,OpenImagesSplit,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,SourceMetadataURL,_source_csv
open_images_v7,train,00293842c1405567,00293842c1405567.jpg,00293842c1405567.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/00293842c1405567.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/00293842c1405567.txt,767,1024,1,1,0,0.001288356584093868,REAL,False,license_plate,00293842c1405567,train,00293842c1405567.jpg,train,https://farm8.staticflickr.com/8598/16341713411_1c1899f5cc_o.jpg,https://www.flickr.com/photos/transitomedellin/16341713411,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/transitomedellin/,Secretaría de Movilidad de Medellín,Operativos de control a transporte Escolar,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,0029cb5bf907f89e,0029cb5bf907f89e.jpg,0029cb5bf907f89e.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/0029cb5bf907f89e.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/0029cb5bf907f89e.txt,1024,683,1,0,0,0.0,REAL,False,license_plate,0029cb5bf907f89e,train,0029cb5bf907f89e.jpg,train,https://c7.staticflickr.com/6/5100/5493351784_1cd06e7331_o.jpg,https://www.flickr.com/photos/50415738@N04/5493351784,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/50415738@N04/,sv1ambo,2005 Chrysler PT Cruiser GT - NSW Police,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,002b11030ee89858,002b11030ee89858.jpg,002b11030ee89858.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/002b11030ee89858.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/002b11030ee89858.txt,1024,683,1,0,0,0.0,REAL,False,license_plate,002b11030ee89858,train,002b11030ee89858.jpg,train,https://c1.staticflickr.com/3/2672/5788032298_02f00d246e_o.jpg,https://www.flickr.com/photos/grahammitchellphotography/5788032298,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/grahammitchellphotography/,Graham  Mitchell,10P3 arriving at Silo exercise,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,002cff1919a39fe7,002cff1919a39fe7.jpg,002cff1919a39fe7.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/002cff1919a39fe7.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/002cff1919a39fe7.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,002cff1919a39fe7,train,002cff1919a39fe7.jpg,train,https://farm8.staticflickr.com/8310/8040207259_0bfed30ed8_o.jpg,https://www.flickr.com/photos/78170556@N08/8040207259,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/78170556@N08/,28704869,Scottish ambulance control unit,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,002d099996f3f443,002d099996f3f443.jpg,002d099996f3f443.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/002d099996f3f443.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/002d099996f3f443.txt,1024,754,1,0,0,0.0,REAL,False,license_plate,002d099996f3f443,train,002d099996f3f443.jpg,train,https://farm4.staticflickr.com/1334/1010614171_24ea3fe442_o.jpg,https://www.flickr.com/photos/willvision/1010614171,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/willvision/,WillVision,Tuning - Honda Civic by willvision,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,002e3bd6fea3828a,002e3bd6fea3828a.jpg,002e3bd6fea3828a.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/002e3bd6fea3828a.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/002e3bd6fea3828a.txt,1024,1024,1,0,0,0.0,REAL,False,license_plate,002e3bd6fea3828a,train,002e3bd6fea3828a.jpg,train,https://c3.staticflickr.com/1/685/20831809549_b8bcfbcbe2_o.jpg,https://www.flickr.com/photos/vagnercarvalheiro/20831809549,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/vagnercarvalheiro/,Vagner Carvalheiro,Cervejinhas artesanais,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,002f860e692757f7,002f860e692757f7.jpg,002f860e692757f7.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/002f860e692757f7.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/002f860e692757f7.txt,1024,683,1,0,0,0.0,REAL,False,license_plate,002f860e692757f7,train,002f860e692757f7.jpg,train,https://farm8.staticflickr.com/1110/4734155970_325b2ccbac_o.jpg,https://www.flickr.com/photos/budgieuk/4734155970,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/budgieuk/,Peter Cattell,Prom 2010,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,002fbf2de58da8b5,002fbf2de58da8b5.jpg,002fbf2de58da8b5.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/002fbf2de58da8b5.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/002fbf2de58da8b5.txt,1024,640,3,0,0,0.0,REAL,False,license_plate,002fbf2de58da8b5,train,002fbf2de58da8b5.jpg,train,https://farm6.staticflickr.com/5242/5191642823_c46b0c5b7d_o.jpg,https://www.flickr.com/photos/55391407@N03/5191642823,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/55391407@N03/,M 93: „Dein Nordrhein-Westfalen“,Audi A1 1.6 TDI Ambition rear 20100921,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,0030164dc0dba5d9,0030164dc0dba5d9.jpg,0030164dc0dba5d9.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/0030164dc0dba5d9.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/0030164dc0dba5d9.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,0030164dc0dba5d9,train,0030164dc0dba5d9.jpg,train,https://c2.staticflickr.com/4/3659/3559721949_6a38373d3e_o.jpg,https://www.flickr.com/photos/27665395@N05/3559721949,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/27665395@N05/,Jason Lawrence,Ferrari 348 Targa,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,00366a52eec2943d,00366a52eec2943d.jpg,00366a52eec2943d.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/00366a52eec2943d.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/00366a52eec2943d.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,00366a52eec2943d,train,00366a52eec2943d.jpg,train,https://c6.staticflickr.com/9/8346/8221185193_2487f0d97d_o.jpg,https://www.flickr.com/photos/rustejunk/8221185193,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/rustejunk/,Richard Bauer,Benton County Sheriff near Richland Washington  (8),https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,0039ac4bfb8bd69d,0039ac4bfb8bd69d.jpg,0039ac4bfb8bd69d.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/0039ac4bfb8bd69d.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/0039ac4bfb8bd69d.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,0039ac4bfb8bd69d,train,0039ac4bfb8bd69d.jpg,train,https://c6.staticflickr.com/9/8309/8027464715_e3ec89baba_o.jpg,https://www.flickr.com/photos/78170556@N08/8027464715,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/78170556@N08/,28704869,Cumbria fire service Land Rover Defender,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,003a9e99a2753141,003a9e99a2753141.jpg,003a9e99a2753141.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/003a9e99a2753141.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/003a9e99a2753141.txt,1024,725,2,1,0,0.000859374999999999,REAL,False,license_plate,003a9e99a2753141,train,003a9e99a2753141.jpg,train,https://farm2.staticflickr.com/4031/4715751062_5f369e18b0_o.jpg,https://www.flickr.com/photos/pyntofmyld/4715751062,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/pyntofmyld/,pyntofmyld,Lancia Fulvia,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,003df8cf2effae50,003df8cf2effae50.jpg,003df8cf2effae50.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/003df8cf2effae50.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/003df8cf2effae50.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,003df8cf2effae50,train,003df8cf2effae50.jpg,train,https://farm1.staticflickr.com/5777/20502447406_aa4ac08ea4_o.jpg,https://www.flickr.com/photos/gonzalobaeza/20502447406,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gonzalobaeza/,Gonzalo Baeza,Blue Sheep,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,003f2728d2f8847e,003f2728d2f8847e.jpg,003f2728d2f8847e.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/003f2728d2f8847e.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/003f2728d2f8847e.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,003f2728d2f8847e,train,003f2728d2f8847e.jpg,train,https://c7.staticflickr.com/4/3133/2299179438_8debd5f15b_o.jpg,https://www.flickr.com/photos/carmichaellibrary/2299179438,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/carmichaellibrary/,carmichaellibrary,Highland Street tree removal,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,0043cd2a3de997a5,0043cd2a3de997a5.jpg,0043cd2a3de997a5.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/0043cd2a3de997a5.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/0043cd2a3de997a5.txt,1024,685,2,0,0,0.0,REAL,False,license_plate,0043cd2a3de997a5,train,0043cd2a3de997a5.jpg,train,https://farm6.staticflickr.com/7128/7466116858_12ea08cc03_o.jpg,https://www.flickr.com/photos/moto_club4ag/7466116858,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/moto_club4ag/,Moto &quot;Club4AG&quot; Miwa,6_23_2012_Willow_Springs_Raceway-100-12,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,0044535b6c092973,0044535b6c092973.jpg,0044535b6c092973.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/0044535b6c092973.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/0044535b6c092973.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,0044535b6c092973,train,0044535b6c092973.jpg,train,https://farm4.staticflickr.com/85/208285343_091fd48604_o.jpg,https://www.flickr.com/photos/gavinandrewstewart/208285343,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gavinandrewstewart/,Gavin Stewart,A Far-off Land - Big Green Gathering,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,0045d88407bab692,0045d88407bab692.jpg,0045d88407bab692.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/0045d88407bab692.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/0045d88407bab692.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,0045d88407bab692,train,0045d88407bab692.jpg,train,https://farm3.staticflickr.com/2816/9430317065_06d1c1d78e_o.jpg,https://www.flickr.com/photos/maxkhaz/9430317065,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/maxkhaz/,Max @ AIMER Marketing,Pink Bus - Sunnybrook Hospital - Breast Cancer Centre,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,00492e9dbaf3c2a1,00492e9dbaf3c2a1.jpg,00492e9dbaf3c2a1.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/00492e9dbaf3c2a1.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/00492e9dbaf3c2a1.txt,1024,530,2,0,0,0.0,REAL,False,license_plate,00492e9dbaf3c2a1,train,00492e9dbaf3c2a1.jpg,train,https://farm2.staticflickr.com/5509/12419229434_2925cd9488_o.jpg,https://www.flickr.com/photos/55391407@N03/12419229434,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/55391407@N03/,M 93: „Dein Nordrhein-Westfalen“,"VW Beetle Cabriolet 2.0 TDI 70's Design (II) – Heckansicht, 9. Februar 2014, Düsseldorf",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,00493f6c61b373d3,00493f6c61b373d3.jpg,00493f6c61b373d3.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/00493f6c61b373d3.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/00493f6c61b373d3.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,00493f6c61b373d3,train,00493f6c61b373d3.jpg,train,https://farm4.staticflickr.com/5442/17750492698_297584f51c_o.jpg,https://www.flickr.com/photos/50603062@N06/17750492698,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/50603062@N06/,mancbranch,"PINK, 1997 FORD ESCORT CALYPSO P404 EUJ",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,0049ed70c1b2d480,0049ed70c1b2d480.jpg,0049ed70c1b2d480.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/0049ed70c1b2d480.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/0049ed70c1b2d480.txt,1024,768,4,0,0,0.0,REAL,False,license_plate,0049ed70c1b2d480,train,0049ed70c1b2d480.jpg,train,https://farm1.staticflickr.com/13/17640718_5d07988f5a_o.jpg,https://www.flickr.com/photos/galfred/17640718,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/galfred/,Gail Frederick,"westchester diner, peekskill, ny",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,004abd1e49165b1c,004abd1e49165b1c.jpg,004abd1e49165b1c.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/004abd1e49165b1c.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/004abd1e49165b1c.txt,1024,682,2,0,0,0.0,REAL,False,license_plate,004abd1e49165b1c,train,004abd1e49165b1c.jpg,train,https://c5.staticflickr.com/9/8660/15997725560_73e345eb92_o.jpg,https://www.flickr.com/photos/nielsautos/15997725560,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/nielsautos/,Niels de Wit,1990 Opel Corsa A Joy,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,004aebeb3dea697a,004aebeb3dea697a.jpg,004aebeb3dea697a.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/004aebeb3dea697a.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/004aebeb3dea697a.txt,1024,683,1,0,0,0.0,REAL,False,license_plate,004aebeb3dea697a,train,004aebeb3dea697a.jpg,train,https://c3.staticflickr.com/5/4107/5002188756_5387a03505_o.jpg,https://www.flickr.com/photos/gammaman/5002188756,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gammaman/,Eli Christman,Smug Series License Plate # 4,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,004be6e7ea1c7ff8,004be6e7ea1c7ff8.jpg,004be6e7ea1c7ff8.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/004be6e7ea1c7ff8.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/004be6e7ea1c7ff8.txt,1024,1024,2,0,0,0.0,REAL,False,license_plate,004be6e7ea1c7ff8,train,004be6e7ea1c7ff8.jpg,train,https://c1.staticflickr.com/9/8060/8206279572_3d7ea2a812_o.jpg,https://www.flickr.com/photos/pixelviking/8206279572,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/pixelviking/,Rico Bergholdt Hansen,The battle is on.,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,004ce6e46f66a306,004ce6e46f66a306.jpg,004ce6e46f66a306.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/004ce6e46f66a306.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/004ce6e46f66a306.txt,1024,559,4,0,0,0.0,REAL,False,license_plate,004ce6e46f66a306,train,004ce6e46f66a306.jpg,train,https://farm7.staticflickr.com/3905/14891002980_70c500e78a_o.jpg,https://www.flickr.com/photos/degu_andre/14891002980,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/degu_andre/,André Gustavo Stumpf,ROTAM,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,004e03d45963728e,004e03d45963728e.jpg,004e03d45963728e.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/004e03d45963728e.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/004e03d45963728e.txt,1024,682,2,0,0,0.0,REAL,False,license_plate,004e03d45963728e,train,004e03d45963728e.jpg,train,https://c7.staticflickr.com/4/3791/11268234363_0672cb1b08_o.jpg,https://www.flickr.com/photos/105365436@N07/11268234363,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/105365436@N07/,Martin,Southdown 1179  (DUF 179),https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
