source_group,variant_index,variant_count,split,filename,plate_instance_count,review_status
047c0855-dfd6-40d8-afc0-2da922eb3c31_jpg,2,2,valid,047c0855-dfd6-40d8-afc0-2da922eb3c31_jpg.rf.39efa99e7351ff5a7fb71d3b2bd440e6.jpg,1,accepted_training_positive
04916a30e99034bb2_jpg,1,3,test,04916a30e99034bb2_jpg.rf.026ae80b32b70d7acf3e9e13810f5e46.jpg,1,reject_plate_or_ocr_crop
04916a30e99034bb2_jpg,2,3,train,04916a30e99034bb2_jpg.rf.1ac6da0d500a69a6a4f3473a30500c4b.jpg,1,reject_plate_or_ocr_crop
04916a30e99034bb2_jpg,3,3,train,04916a30e99034bb2_jpg.rf.dffc8861881fc4e1c717b4165ac21bc3.jpg,1,reject_plate_or_ocr_crop
04977a14-f268-4d31-8675-902e662b6b00_jpg,1,2,train,04977a14-f268-4d31-8675-902e662b6b00_jpg.rf.295fafe529a2c682f812cbebfa8d8e84.jpg,1,accepted_training_positive
04977a14-f268-4d31-8675-902e662b6b00_jpg,2,2,train,04977a14-f268-4d31-8675-902e662b6b00_jpg.rf.3ffeb6534a5e35ed7174aab5557bffd9.jpg,1,accepted_training_positive
049c19dc-93a9-470d-9df7-941dc7e50496_jpg,1,2,train,049c19dc-93a9-470d-9df7-941dc7e50496_jpg.rf.bc65aea21a3a40e5195f6da300955991.jpg,1,accepted_training_positive
049c19dc-93a9-470d-9df7-941dc7e50496_jpg,2,2,train,049c19dc-93a9-470d-9df7-941dc7e50496_jpg.rf.d2d08657869c0ef7f522326795f415a5.jpg,4,reject_mosaic_collage
04b2c656-91ad-4e0e-8530-10faef7a2031_jpg,1,3,test,04b2c656-91ad-4e0e-8530-10faef7a2031_jpg.rf.7e2d41f688428d95170dfec9ca6881a4.jpg,3,reject_mosaic_collage
04b2c656-91ad-4e0e-8530-10faef7a2031_jpg,2,3,train,04b2c656-91ad-4e0e-8530-10faef7a2031_jpg.rf.a0efe8f14196dbf7e0ccea8a4fdffc0a.jpg,3,reject_mosaic_collage
04b2c656-91ad-4e0e-8530-10faef7a2031_jpg,3,3,train,04b2c656-91ad-4e0e-8530-10faef7a2031_jpg.rf.e57bf09c63c628b8d87ffa491b98fcf7.jpg,1,accepted_training_positive
04b86eab-59bf-4b94-a52a-9686ef473e3c_jpg,1,1,train,04b86eab-59bf-4b94-a52a-9686ef473e3c_jpg.rf.d96c82afff76de68a7a2607f4e13fbde.jpg,1,accepted_training_positive
04bba8bb-fd01-4545-90a7-0cf30a17a76c_jpg,1,1,train,04bba8bb-fd01-4545-90a7-0cf30a17a76c_jpg.rf.aeee8c5b633d8992c6a02c0b9f0a847d.jpg,1,accepted_training_positive
04c67c87-1358-4269-be86-a4bf6d4ddb8d_jpg,1,2,train,04c67c87-1358-4269-be86-a4bf6d4ddb8d_jpg.rf.2eea1be7acea7e205f134e5318ed264a.jpg,4,reject_mosaic_collage
04c67c87-1358-4269-be86-a4bf6d4ddb8d_jpg,2,2,train,04c67c87-1358-4269-be86-a4bf6d4ddb8d_jpg.rf.82e0fd078746323159ccca23a2654993.jpg,4,reject_mosaic_collage
04d326c8-01a1-4b3a-a3b4-f3d043f05d5c_jpg,1,1,train,04d326c8-01a1-4b3a-a3b4-f3d043f05d5c_jpg.rf.80378507345e46f03d18607e9fb15a97.jpg,1,accepted_training_positive
04ebc38c-b91c-411a-83fb-df7ab25a8762_jpg,1,1,train,04ebc38c-b91c-411a-83fb-df7ab25a8762_jpg.rf.028d0e96b3bbe986af238da29521c9e2.jpg,1,accepted_training_positive
04edbbfd-6777-4416-9a79-05101f041e12_jpg,1,1,train,04edbbfd-6777-4416-9a79-05101f041e12_jpg.rf.f6a690e0e1e0ac07e61cbd73d0f57fc5.jpg,1,accepted_training_positive
04f06da5-4c79-4bab-9ba5-fa7b304f25cf_jpg,1,3,train,04f06da5-4c79-4bab-9ba5-fa7b304f25cf_jpg.rf.adcb758e821f9685197f654cc7a73235.jpg,4,reject_mosaic_collage
04f06da5-4c79-4bab-9ba5-fa7b304f25cf_jpg,2,3,valid,04f06da5-4c79-4bab-9ba5-fa7b304f25cf_jpg.rf.039a4c753b17a5f2a5125a3c5ee3c88c.jpg,3,reject_mosaic_collage
04f06da5-4c79-4bab-9ba5-fa7b304f25cf_jpg,3,3,valid,04f06da5-4c79-4bab-9ba5-fa7b304f25cf_jpg.rf.06789c234006f78e5f39210792bc1620.jpg,4,reject_mosaic_collage
051e4ed4-c7dd-4702-86b7-22ac17773966_jpg,1,3,test,051e4ed4-c7dd-4702-86b7-22ac17773966_jpg.rf.b3b5dce4f9f653b12526e89301bc0d24.jpg,1,accepted_training_positive
051e4ed4-c7dd-4702-86b7-22ac17773966_jpg,2,3,train,051e4ed4-c7dd-4702-86b7-22ac17773966_jpg.rf.3e256b1545681f901060b1c541541c9a.jpg,1,accepted_training_positive
051e4ed4-c7dd-4702-86b7-22ac17773966_jpg,3,3,train,051e4ed4-c7dd-4702-86b7-22ac17773966_jpg.rf.b49c94c62111fdcee85b83cf1d2e6ca4.jpg,1,accepted_training_positive
0524fb30-0022-42ca-b5f6-95a8cd82efa8_jpg,1,2,train,0524fb30-0022-42ca-b5f6-95a8cd82efa8_jpg.rf.57d64cbbb1eec02b5aba78a074ce3831.jpg,1,accepted_training_positive
0524fb30-0022-42ca-b5f6-95a8cd82efa8_jpg,2,2,valid,0524fb30-0022-42ca-b5f6-95a8cd82efa8_jpg.rf.2b2f47e8cda53ff2119913aac1f8ba52.jpg,1,accepted_training_positive
05416ac5-4757-492d-b47a-9d993cd47b61_jpg,1,5,test,05416ac5-4757-492d-b47a-9d993cd47b61_jpg.rf.8bd8145684d83c13cd8df434fd90f00a.jpg,1,accepted_training_positive
05416ac5-4757-492d-b47a-9d993cd47b61_jpg,2,5,train,05416ac5-4757-492d-b47a-9d993cd47b61_jpg.rf.1a8ad0994e83f6f759af036be1ab49a3.jpg,3,reject_mosaic_collage
05416ac5-4757-492d-b47a-9d993cd47b61_jpg,3,5,train,05416ac5-4757-492d-b47a-9d993cd47b61_jpg.rf.5ccab26936247b339a5c0cebea26d317.jpg,1,accepted_training_positive
05416ac5-4757-492d-b47a-9d993cd47b61_jpg,4,5,train,05416ac5-4757-492d-b47a-9d993cd47b61_jpg.rf.73e845edd8a149dad636e69ce90f84c8.jpg,1,accepted_training_positive
05416ac5-4757-492d-b47a-9d993cd47b61_jpg,5,5,train,05416ac5-4757-492d-b47a-9d993cd47b61_jpg.rf.e0cdfaeb599755b19d67975dea66b7a5.jpg,4,reject_mosaic_collage
058372b4-390a-4fa6-95a4-b9d182053616_jpg,1,2,train,058372b4-390a-4fa6-95a4-b9d182053616_jpg.rf.434d35f1c5f0a274438f2f323bd6affc.jpg,1,accepted_training_positive
058372b4-390a-4fa6-95a4-b9d182053616_jpg,2,2,train,058372b4-390a-4fa6-95a4-b9d182053616_jpg.rf.b33290b36dcf173fb1caf301251fb115.jpg,1,accepted_training_positive
058c6fbc-ab46-4309-b03b-3a1a52cbf90b_jpg,1,5,test,058c6fbc-ab46-4309-b03b-3a1a52cbf90b_jpg.rf.c56f453293bb8fdc5db353325cd62241.jpg,1,accepted_training_positive
058c6fbc-ab46-4309-b03b-3a1a52cbf90b_jpg,2,5,train,058c6fbc-ab46-4309-b03b-3a1a52cbf90b_jpg.rf.035a8d3b242b41541f1d059cf0db5d7d.jpg,3,reject_mosaic_collage
058c6fbc-ab46-4309-b03b-3a1a52cbf90b_jpg,3,5,train,058c6fbc-ab46-4309-b03b-3a1a52cbf90b_jpg.rf.9b373095f3136439407656907624a5e9.jpg,1,accepted_training_positive
058c6fbc-ab46-4309-b03b-3a1a52cbf90b_jpg,4,5,train,058c6fbc-ab46-4309-b03b-3a1a52cbf90b_jpg.rf.a16764ab09f00578a2e6b91c70348988.jpg,3,reject_mosaic_collage
058c6fbc-ab46-4309-b03b-3a1a52cbf90b_jpg,5,5,valid,058c6fbc-ab46-4309-b03b-3a1a52cbf90b_jpg.rf.750f7a9362a5e4584408a01eb7bd9f67.jpg,1,accepted_training_positive
059dd199-e25e-4398-a756-041a3d40b88c_jpg,1,1,train,059dd199-e25e-4398-a756-041a3d40b88c_jpg.rf.b65b67aeb9dbf63929d5612b54a01b46.jpg,1,accepted_training_positive
05a68e28-2d86-4b63-9e10-9ccc40056f71_jpg,1,1,valid,05a68e28-2d86-4b63-9e10-9ccc40056f71_jpg.rf.04792a724c6a48cc5891c16bfa6daa8b.jpg,3,reject_mosaic_collage
05b36b5a-f28f-4d5a-b576-2d18113ebd44_jpg,1,1,valid,05b36b5a-f28f-4d5a-b576-2d18113ebd44_jpg.rf.16e6e43f9039da1c96ac4bf932f149c7.jpg,1,accepted_training_positive
05e883cd-fedb-455a-9100-4041377ec38e_jpg,1,2,train,05e883cd-fedb-455a-9100-4041377ec38e_jpg.rf.150b51b86821602711b0d1bbaacb7e09.jpg,1,accepted_training_positive
05e883cd-fedb-455a-9100-4041377ec38e_jpg,2,2,train,05e883cd-fedb-455a-9100-4041377ec38e_jpg.rf.94559c4ffd63c846ca74f0735badf12f.jpg,13,reject_mosaic_collage
05fe2b27-bec0-4d84-9f29-50a2077da4d8_jpg,1,3,train,05fe2b27-bec0-4d84-9f29-50a2077da4d8_jpg.rf.04175cde7085139e771d0ce9c5861b5c.jpg,1,accepted_training_positive
05fe2b27-bec0-4d84-9f29-50a2077da4d8_jpg,2,3,train,05fe2b27-bec0-4d84-9f29-50a2077da4d8_jpg.rf.6762d5482856b30cc70b10f5311b36d6.jpg,2,reject_mosaic_collage
05fe2b27-bec0-4d84-9f29-50a2077da4d8_jpg,3,3,train,05fe2b27-bec0-4d84-9f29-50a2077da4d8_jpg.rf.ae93a177342bfcddb28cd95f6b57398f.jpg,4,reject_mosaic_collage
05ff1100-0378-47a8-9567-7812f2c34bf8_jpg,1,3,train,05ff1100-0378-47a8-9567-7812f2c34bf8_jpg.rf.8e5c9bc6fa31e5d54f4ee9aecac529a6.jpg,1,reject_plate_or_ocr_crop
05ff1100-0378-47a8-9567-7812f2c34bf8_jpg,2,3,train,05ff1100-0378-47a8-9567-7812f2c34bf8_jpg.rf.dc65b10a45485b894fdea0bfa1bc1f90.jpg,1,reject_plate_or_ocr_crop
05ff1100-0378-47a8-9567-7812f2c34bf8_jpg,3,3,valid,05ff1100-0378-47a8-9567-7812f2c34bf8_jpg.rf.dc94cc2e2b6e17696af4a738df5f31e2.jpg,1,reject_plate_or_ocr_crop
0615c570-9307-4003-9383-556a58c12c77_jpg,1,2,train,0615c570-9307-4003-9383-556a58c12c77_jpg.rf.9f591737d450a5e618059415cd43986c.jpg,1,accepted_training_positive
0615c570-9307-4003-9383-556a58c12c77_jpg,2,2,train,0615c570-9307-4003-9383-556a58c12c77_jpg.rf.a358a96e38310aa0bf791b3cc7bd62e2.jpg,1,accepted_training_positive
063424bf-1508-4d97-a9c3-f714e9f42894_jpg,1,1,train,063424bf-1508-4d97-a9c3-f714e9f42894_jpg.rf.912f63ee948886075f51044d04aa4d67.jpg,1,accepted_training_positive
063f51d4-3b73-45d3-bc82-4a5809e22f77_jpg,1,1,train,063f51d4-3b73-45d3-bc82-4a5809e22f77_jpg.rf.686f7dcda5de5d55048361f9834668d4.jpg,4,reject_mosaic_collage
0659b07c-c588-4c0d-b348-f7c9e29d9c76_jpg,1,3,train,0659b07c-c588-4c0d-b348-f7c9e29d9c76_jpg.rf.7f09b90d4d3f6d1f0ddc6f4bf260c520.jpg,1,accepted_training_positive
0659b07c-c588-4c0d-b348-f7c9e29d9c76_jpg,2,3,train,0659b07c-c588-4c0d-b348-f7c9e29d9c76_jpg.rf.8802608b4b6ea4f14d251ec1856e2f29.jpg,4,reject_mosaic_collage
0659b07c-c588-4c0d-b348-f7c9e29d9c76_jpg,3,3,train,0659b07c-c588-4c0d-b348-f7c9e29d9c76_jpg.rf.d38357aabfd6f7543154a9eb2a3d235c.jpg,1,accepted_training_positive
066057f0-d46f-4712-a887-02defbe17e11_jpg,1,8,test,066057f0-d46f-4712-a887-02defbe17e11_jpg.rf.0c27c49caa5c7885789074efe11f8d26.jpg,1,accepted_training_positive
066057f0-d46f-4712-a887-02defbe17e11_jpg,2,8,train,066057f0-d46f-4712-a887-02defbe17e11_jpg.rf.2d2f131d37c74ff6e0e4d67ed287d549.jpg,2,reject_mosaic_collage
066057f0-d46f-4712-a887-02defbe17e11_jpg,3,8,train,066057f0-d46f-4712-a887-02defbe17e11_jpg.rf.40f4cee77457a9ff1938a0046ac4dc15.jpg,2,reject_mosaic_collage
066057f0-d46f-4712-a887-02defbe17e11_jpg,4,8,train,066057f0-d46f-4712-a887-02defbe17e11_jpg.rf.4fec5c3b698f46d998290b30edb2a59a.jpg,2,reject_mosaic_collage
066057f0-d46f-4712-a887-02defbe17e11_jpg,5,8,train,066057f0-d46f-4712-a887-02defbe17e11_jpg.rf.d45c19f04183b1306b34b1527b23d3c6.jpg,2,reject_mosaic_collage
066057f0-d46f-4712-a887-02defbe17e11_jpg,6,8,train,066057f0-d46f-4712-a887-02defbe17e11_jpg.rf.de3ce771da64c3f9bdd9668acd2f5fcb.jpg,2,reject_mosaic_collage
066057f0-d46f-4712-a887-02defbe17e11_jpg,7,8,valid,066057f0-d46f-4712-a887-02defbe17e11_jpg.rf.2dca2a158fb2a6d30b05c97fec14bf5a.jpg,1,accepted_training_positive
066057f0-d46f-4712-a887-02defbe17e11_jpg,8,8,valid,066057f0-d46f-4712-a887-02defbe17e11_jpg.rf.72b7eeab6ee1dcad3a8dcea676e630d3.jpg,1,accepted_training_positive
067099be-a279-4ecf-9d90-ccaff8b2fa7b_jpg,1,1,train,067099be-a279-4ecf-9d90-ccaff8b2fa7b_jpg.rf.b9aec2df52875748af6f24596458de8e.jpg,1,reject_plate_or_ocr_crop
069111d7-b23a-4afe-9abb-b7eba45a63d2_jpg,1,3,train,069111d7-b23a-4afe-9abb-b7eba45a63d2_jpg.rf.5a3ea7d58d3a58058adc5753b5d76b34.jpg,1,accepted_training_positive
069111d7-b23a-4afe-9abb-b7eba45a63d2_jpg,2,3,train,069111d7-b23a-4afe-9abb-b7eba45a63d2_jpg.rf.99b10194b64bf62afc59bc6a69f886d1.jpg,1,accepted_training_positive
069111d7-b23a-4afe-9abb-b7eba45a63d2_jpg,3,3,train,069111d7-b23a-4afe-9abb-b7eba45a63d2_jpg.rf.af2e3ea4284fbc02eb0781d459c55de4.jpg,2,reject_mosaic_collage
069cd7da-d9a8-4318-b2d2-a6638f718ca4_jpg,1,2,train,069cd7da-d9a8-4318-b2d2-a6638f718ca4_jpg.rf.3c172ae3f8c0e90c865fcfcda36e649b.jpg,1,reject_plate_or_ocr_crop
069cd7da-d9a8-4318-b2d2-a6638f718ca4_jpg,2,2,train,069cd7da-d9a8-4318-b2d2-a6638f718ca4_jpg.rf.7812e81923970fe86f900dac4a9395e7.jpg,1,reject_plate_or_ocr_crop
06d390dd-ed8e-4e27-b918-e7b39606320d_jpg,1,3,train,06d390dd-ed8e-4e27-b918-e7b39606320d_jpg.rf.77bce4f81d9a48e37410c4914d6a2c2e.jpg,4,reject_mosaic_collage
06d390dd-ed8e-4e27-b918-e7b39606320d_jpg,2,3,valid,06d390dd-ed8e-4e27-b918-e7b39606320d_jpg.rf.49507de1be7ce3d1b69f88ae36974197.jpg,1,accepted_training_positive
06d390dd-ed8e-4e27-b918-e7b39606320d_jpg,3,3,valid,06d390dd-ed8e-4e27-b918-e7b39606320d_jpg.rf.9f8179a01895f09e987967028a01a030.jpg,1,accepted_training_positive
07154d0e-72b5-44c9-ace3-c8ca84f95977_jpg,1,3,train,07154d0e-72b5-44c9-ace3-c8ca84f95977_jpg.rf.1ef10f2cabd0365bb610a0321bca6f9f.jpg,1,accepted_training_positive
07154d0e-72b5-44c9-ace3-c8ca84f95977_jpg,2,3,train,07154d0e-72b5-44c9-ace3-c8ca84f95977_jpg.rf.251edce78679d8a0193274e08cbc60d7.jpg,2,reject_mosaic_collage
07154d0e-72b5-44c9-ace3-c8ca84f95977_jpg,3,3,train,07154d0e-72b5-44c9-ace3-c8ca84f95977_jpg.rf.93760683ee521fd6ef8237df6431048c.jpg,2,reject_mosaic_collage
072ddb39-82aa-4c86-909d-9ff8ac059094_jpg,1,2,train,072ddb39-82aa-4c86-909d-9ff8ac059094_jpg.rf.c09643f46b2bef5c89b59f684485efcd.jpg,1,accepted_training_positive
072ddb39-82aa-4c86-909d-9ff8ac059094_jpg,2,2,valid,072ddb39-82aa-4c86-909d-9ff8ac059094_jpg.rf.55bcf54a2c8a1d67ddc27c046b8569f3.jpg,1,accepted_training_positive
073339d3-5f89-4308-827e-2b886e4e0169_jpg,1,2,train,073339d3-5f89-4308-827e-2b886e4e0169_jpg.rf.ae9265f805663b648c1155decc56a175.jpg,1,accepted_training_positive
073339d3-5f89-4308-827e-2b886e4e0169_jpg,2,2,valid,073339d3-5f89-4308-827e-2b886e4e0169_jpg.rf.ceb4c9488faad4c16489328b9338f7ab.jpg,1,accepted_training_positive
074e8cbe-c52c-4720-86c2-0d4ab0a0d8c7_jpg,1,4,train,074e8cbe-c52c-4720-86c2-0d4ab0a0d8c7_jpg.rf.32f710085146352996119cce34d2f201.jpg,1,accepted_training_positive
074e8cbe-c52c-4720-86c2-0d4ab0a0d8c7_jpg,2,4,train,074e8cbe-c52c-4720-86c2-0d4ab0a0d8c7_jpg.rf.4b7228304a61b7b602f62d637c0499d0.jpg,1,accepted_training_positive
074e8cbe-c52c-4720-86c2-0d4ab0a0d8c7_jpg,3,4,train,074e8cbe-c52c-4720-86c2-0d4ab0a0d8c7_jpg.rf.6520554d03275a4ed47ddd945e784a36.jpg,1,accepted_training_positive
074e8cbe-c52c-4720-86c2-0d4ab0a0d8c7_jpg,4,4,train,074e8cbe-c52c-4720-86c2-0d4ab0a0d8c7_jpg.rf.bfd28f767fb3312ded9ad3e5be85e1fa.jpg,1,accepted_training_positive
07524e12-2b16-434f-80eb-f2eda4754f12_jpg,1,2,train,07524e12-2b16-434f-80eb-f2eda4754f12_jpg.rf.b24c5c61f43f0906972111286c10fa72.jpg,4,reject_mosaic_collage
07524e12-2b16-434f-80eb-f2eda4754f12_jpg,2,2,valid,07524e12-2b16-434f-80eb-f2eda4754f12_jpg.rf.a5ead420987c95be2b491fe419382099.jpg,3,reject_mosaic_collage
07610cca-73c7-4a50-8cd6-a7e444803aae_jpg,1,2,train,07610cca-73c7-4a50-8cd6-a7e444803aae_jpg.rf.38738bebffb05795fb45fde1c4b60141.jpg,4,reject_mosaic_collage
07610cca-73c7-4a50-8cd6-a7e444803aae_jpg,2,2,valid,07610cca-73c7-4a50-8cd6-a7e444803aae_jpg.rf.aef4874208e6289ca6674b064e0d41b5.jpg,1,accepted_training_positive
077d1b5f-2ce1-4031-a91b-b3e73227dfb7_jpg,1,1,train,077d1b5f-2ce1-4031-a91b-b3e73227dfb7_jpg.rf.72871adfc4351655e58033861c7eca14.jpg,2,accepted_training_positive
07b9afeb-73e3-4576-8b36-2d896874d276_jpg,1,6,train,07b9afeb-73e3-4576-8b36-2d896874d276_jpg.rf.06732cc4549f88c11e3e4788146b9c44.jpg,1,reject_plate_or_ocr_crop
07b9afeb-73e3-4576-8b36-2d896874d276_jpg,2,6,train,07b9afeb-73e3-4576-8b36-2d896874d276_jpg.rf.6b9f6441983312376f44ca60eb7b0615.jpg,1,accepted_training_positive
07b9afeb-73e3-4576-8b36-2d896874d276_jpg,3,6,train,07b9afeb-73e3-4576-8b36-2d896874d276_jpg.rf.b47e16a6ea231c54ee8739c94cb502df.jpg,1,accepted_training_positive
07b9afeb-73e3-4576-8b36-2d896874d276_jpg,4,6,train,07b9afeb-73e3-4576-8b36-2d896874d276_jpg.rf.f5eae1bdbef5ff15fb87c335e04e0ba0.jpg,3,reject_mosaic_collage
07b9afeb-73e3-4576-8b36-2d896874d276_jpg,5,6,valid,07b9afeb-73e3-4576-8b36-2d896874d276_jpg.rf.63aee6966e67d25be1fae42f9b397408.jpg,1,accepted_training_positive
07b9afeb-73e3-4576-8b36-2d896874d276_jpg,6,6,valid,07b9afeb-73e3-4576-8b36-2d896874d276_jpg.rf.6fd9449b75034d78ea0eeedb3fe15f59.jpg,1,accepted_training_positive
07d16cbfbf5a2c46_jpg,1,2,train,07d16cbfbf5a2c46_jpg.rf.9d5099144d58e31040372bc978b46879.jpg,1,reject_plate_or_ocr_crop
07d16cbfbf5a2c46_jpg,2,2,train,07d16cbfbf5a2c46_jpg.rf.adaf8acb5b1aaf3f59fffd3a16866418.jpg,1,reject_plate_or_ocr_crop
07d2cd16-164a-4968-bac8-9548f515ab9a_jpg,1,1,test,07d2cd16-164a-4968-bac8-9548f515ab9a_jpg.rf.bb138ba311edee1a0a5912e6c3fcad9e.jpg,1,reject_plate_or_ocr_crop
07dcc940-cc3d-4757-a048-3e7f2bf2969a_jpg,1,1,test,07dcc940-cc3d-4757-a048-3e7f2bf2969a_jpg.rf.633599407c8a24f36dbdc0c7a89e2a70.jpg,1,reject_plate_or_ocr_crop
07dddc50-6f54-4536-b6e5-c4281d5c80fd_jpg,1,2,train,07dddc50-6f54-4536-b6e5-c4281d5c80fd_jpg.rf.41e37080d8587d8d3997e9a40bb10d23.jpg,1,accepted_training_positive
07dddc50-6f54-4536-b6e5-c4281d5c80fd_jpg,2,2,train,07dddc50-6f54-4536-b6e5-c4281d5c80fd_jpg.rf.6cda29c236c765bf5415c5d78d8d2faa.jpg,1,accepted_training_positive
0818ee8c-a6c0-4714-b585-6caa812fe645_jpg,1,4,test,0818ee8c-a6c0-4714-b585-6caa812fe645_jpg.rf.c0b24197ac6944f7227b50fffdb9e034.jpg,1,accepted_training_positive
0818ee8c-a6c0-4714-b585-6caa812fe645_jpg,2,4,train,0818ee8c-a6c0-4714-b585-6caa812fe645_jpg.rf.b07196484e4eda33685c53196f0266ca.jpg,1,accepted_training_positive
0818ee8c-a6c0-4714-b585-6caa812fe645_jpg,3,4,train,0818ee8c-a6c0-4714-b585-6caa812fe645_jpg.rf.d682fc94b09fe77670a8ba45f7eed12d.jpg,1,accepted_training_positive
0818ee8c-a6c0-4714-b585-6caa812fe645_jpg,4,4,valid,0818ee8c-a6c0-4714-b585-6caa812fe645_jpg.rf.384f834a5cbfb9ec57f9a6ef930cfe5c.jpg,1,accepted_training_positive
081f724c-3e16-4af5-bf2f-11994df747f4_jpg,1,1,train,081f724c-3e16-4af5-bf2f-11994df747f4_jpg.rf.35ce22cf00e136ddd0d7aee4d4ef99c6.jpg,1,accepted_training_positive
0844bf15-4c10-4d4a-ad72-fa4d2e9da38a_jpg,1,2,train,0844bf15-4c10-4d4a-ad72-fa4d2e9da38a_jpg.rf.0e465a2dcf5540c0f8aa8a18e3b60931.jpg,1,accepted_training_positive
0844bf15-4c10-4d4a-ad72-fa4d2e9da38a_jpg,2,2,train,0844bf15-4c10-4d4a-ad72-fa4d2e9da38a_jpg.rf.c73f0a36b99510838b503f9022fd0507.jpg,1,accepted_training_positive
084fbdd2-348f-44d4-8203-f12d7e579ed9_jpg,1,1,train,084fbdd2-348f-44d4-8203-f12d7e579ed9_jpg.rf.7b8c3ce08b4c6c7a54a34e19ad8476a6.jpg,4,reject_mosaic_collage
085d97c9-6eef-4cc1-bac8-9ace41eaa906_jpg,1,4,test,085d97c9-6eef-4cc1-bac8-9ace41eaa906_jpg.rf.99415dd57724c3ca60f167f23e6c768f.jpg,1,reject_plate_or_ocr_crop
085d97c9-6eef-4cc1-bac8-9ace41eaa906_jpg,2,4,test,085d97c9-6eef-4cc1-bac8-9ace41eaa906_jpg.rf.aae57b5f95961227545b2ad4887b7c85.jpg,1,reject_plate_or_ocr_crop
085d97c9-6eef-4cc1-bac8-9ace41eaa906_jpg,3,4,test,085d97c9-6eef-4cc1-bac8-9ace41eaa906_jpg.rf.ec5ef36ce218566d22ae695d0087f083.jpg,3,reject_mosaic_collage
085d97c9-6eef-4cc1-bac8-9ace41eaa906_jpg,4,4,train,085d97c9-6eef-4cc1-bac8-9ace41eaa906_jpg.rf.e3d39a7c5753e773d5c173592e44758e.jpg,1,reject_plate_or_ocr_crop
089a4b5e-03f4-4bb5-860c-fd7fdd2624f4_jpg,1,1,train,089a4b5e-03f4-4bb5-860c-fd7fdd2624f4_jpg.rf.d97a3d6e427e707f3cd59382a1e71abe.jpg,1,accepted_training_positive
089e691c-f60e-4f0d-8223-a96169d5dd7e_jpg,1,2,train,089e691c-f60e-4f0d-8223-a96169d5dd7e_jpg.rf.5943e73de29f65f7ca32c02b737a8e63.jpg,1,reject_plate_or_ocr_crop
089e691c-f60e-4f0d-8223-a96169d5dd7e_jpg,2,2,valid,089e691c-f60e-4f0d-8223-a96169d5dd7e_jpg.rf.80218858713692c04359e52a7eebc161.jpg,1,reject_plate_or_ocr_crop
08b9fa30-e0b2-4e32-b5be-a44be31bb115_jpg,1,1,train,08b9fa30-e0b2-4e32-b5be-a44be31bb115_jpg.rf.2fd1c694c23d92c4eecd6abc4fb7060d.jpg,1,accepted_training_positive
08d29e70f03cec882_jpg,1,1,train,08d29e70f03cec882_jpg.rf.1ebf0f07b7a88997433b21f15e9c9e17.jpg,1,reject_plate_or_ocr_crop
08f6f28b-1e15-4e18-ba81-a52eca867704_jpg,1,2,train,08f6f28b-1e15-4e18-ba81-a52eca867704_jpg.rf.0592f0e05f78f4f9e6ea9accdb5b26b6.jpg,1,reject_plate_or_ocr_crop
08f6f28b-1e15-4e18-ba81-a52eca867704_jpg,2,2,train,08f6f28b-1e15-4e18-ba81-a52eca867704_jpg.rf.e6248db9d6db84871557fce43f762b03.jpg,1,reject_plate_or_ocr_crop
08faa658-52a9-46d5-9c80-135924954cf5_jpg,1,1,train,08faa658-52a9-46d5-9c80-135924954cf5_jpg.rf.a2f83f25f5354d4e1439f00dda1dc857.jpg,4,reject_mosaic_collage
090248cd-b6f0-4ad5-8ffb-3576f563f321_jpg,1,4,test,090248cd-b6f0-4ad5-8ffb-3576f563f321_jpg.rf.e5d2613a97f17cea80a458e24cfea3c0.jpg,1,accepted_training_positive
090248cd-b6f0-4ad5-8ffb-3576f563f321_jpg,2,4,train,090248cd-b6f0-4ad5-8ffb-3576f563f321_jpg.rf.67cebd9942796ac3216df044cda16fe6.jpg,4,reject_mosaic_collage
090248cd-b6f0-4ad5-8ffb-3576f563f321_jpg,3,4,train,090248cd-b6f0-4ad5-8ffb-3576f563f321_jpg.rf.917d05f438ce6248bf94f3f06c4f8296.jpg,1,accepted_training_positive
090248cd-b6f0-4ad5-8ffb-3576f563f321_jpg,4,4,train,090248cd-b6f0-4ad5-8ffb-3576f563f321_jpg.rf.a2a67fcca670a781836b20b83f6c9219.jpg,1,accepted_training_positive
0904ecf8-dadd-49eb-967a-72cba8250155_jpg,1,1,train,0904ecf8-dadd-49eb-967a-72cba8250155_jpg.rf.7276ec76b0b5894707a801745967e9e6.jpg,1,accepted_training_positive
09077a43-76c6-44a1-a79b-7126a0d6d92c_jpg,1,3,train,09077a43-76c6-44a1-a79b-7126a0d6d92c_jpg.rf.391f8eb4cb734ac72a65360f575976ff.jpg,1,accepted_training_positive
09077a43-76c6-44a1-a79b-7126a0d6d92c_jpg,2,3,train,09077a43-76c6-44a1-a79b-7126a0d6d92c_jpg.rf.c13adb01353d9c454c8c7e5c93c8f3af.jpg,1,accepted_training_positive
09077a43-76c6-44a1-a79b-7126a0d6d92c_jpg,3,3,train,09077a43-76c6-44a1-a79b-7126a0d6d92c_jpg.rf.e0ff64e675de97d1be9716b6714264ac.jpg,1,accepted_training_positive
0907aa39-f35c-4b8f-b99e-87b4f498e787_jpg,1,1,train,0907aa39-f35c-4b8f-b99e-87b4f498e787_jpg.rf.322d51caab7ebddcf29a11633c0564df.jpg,1,accepted_training_positive
