source_dataset,source_image_name,box_index,source_class,canonical_class,xmin,ymin,xmax,ymax,image_width,image_height,real_synthetic,allowed_split,source_dataset_url,license_name,license_url,license_reference
elpd,filename_prefix_00070_.png,2,license-plate,license_plate,150.19,563.71,233.03,583.15,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00071_.png,1,license-plate,license_plate,648.27,704.69,888.86,769.14,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00072_.png,1,license-plate,license_plate,657.05,694.0,821.8,738.23,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00072_.png,2,license-plate,license_plate,20.55,646.59,135.0,674.34,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00073_.png,1,license-plate,license_plate,194.7,691.96,352.04,733.23,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00075_.png,1,license-plate,license_plate,835.14,1032.7,1144.89,1120.75,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00076_.png,1,license-plate,license_plate,367.38,641.46,446.75,664.2,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00077_.png,1,license-plate,license_plate,785.73,945.58,1083.04,1025.45,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00077_.png,2,license-plate,license_plate,1432.29,655.99,1519.72,679.47,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00078_.png,1,license-plate,license_plate,928.69,1022.62,1162.22,1087.94,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00079_.png,1,license-plate,license_plate,620.66,596.0,737.04,670.02,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00080_.png,1,license-plate,license_plate,731.08,823.84,915.0,952.99,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00081_.png,1,license-plate,license_plate,152.08,707.14,326.81,755.55,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00082_.png,1,license-plate,license_plate,1165.73,1021.87,1337.6,1076.0,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00082_.png,2,license-plate,license_plate,221.32,1012.89,366.37,1057.66,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00083_.png,1,license-plate,license_plate,671.38,868.56,778.29,897.54,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00084_.png,1,license-plate,license_plate,407.13,844.4,579.8,894.88,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00085_.png,1,license-plate,license_plate,138.12,671.92,364.9,827.1,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00086_.png,1,license-plate,license_plate,598.84,917.47,747.71,955.94,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00087_.png,1,license-plate,license_plate,450.8,562.85,568.07,594.95,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00088_.png,1,license-plate,license_plate,824.1,694.9,996.72,751.55,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00089_.png,1,license-plate,license_plate,87.98,748.9,351.2,818.75,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00089_.png,2,license-plate,license_plate,928.74,519.3,1024.0,555.18,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00090_.png,1,license-plate,license_plate,342.73,1089.71,658.74,1187.61,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00091_.png,1,license-plate,license_plate,773.3,1088.85,1024.56,1155.54,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00091_.png,2,license-plate,license_plate,417.68,1029.23,472.83,1050.55,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00092_.png,1,license-plate,license_plate,62.09,582.34,556.74,695.84,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00093_.png,1,license-plate,license_plate,132.1,1084.05,325.2,1149.01,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00094_.png,1,license-plate,license_plate,1294.56,285.19,1401.21,334.41,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00094_.png,2,license-plate,license_plate,659.95,857.6,939.7,993.2,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00095_.png,1,license-plate,license_plate,27.1,415.05,117.61,437.79,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00095_.png,2,license-plate,license_plate,519.2,701.68,754.24,760.4,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00096_.png,1,license-plate,license_plate,801.14,856.63,906.75,887.23,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00097_.png,1,license-plate,license_plate,164.9,770.1,334.4,823.6,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00098_.png,1,license-plate,license_plate,444.43,1061.73,792.88,1154.76,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00099_.png,1,license-plate,license_plate,961.25,1030.4,1490.76,1168.56,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00099_.png,2,license-plate,license_plate,398.93,517.25,607.6,575.7,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00100_.png,1,license-plate,license_plate,147.6,749.06,277.13,784.2,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00100_.png,2,license-plate,license_plate,812.1,792.6,973.01,831.2,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00101_.png,1,license-plate,license_plate,162.9,766.92,428.99,840.52,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00102_.png,1,license-plate,license_plate,895.9,999.0,1117.2,1054.75,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00103_.png,1,license-plate,license_plate,844.27,640.67,1022.47,702.2,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00104_.png,1,license-plate,license_plate,856.42,585.01,949.79,611.37,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00105_.png,1,license-plate,license_plate,81.47,676.81,160.07,698.79,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00105_.png,2,license-plate,license_plate,928.51,675.7,1012.3,699.3,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00106_.png,1,license-plate,license_plate,285.32,774.15,581.6,862.4,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00106_.png,2,license-plate,license_plate,1226.85,421.88,1351.75,455.9,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00107_.png,1,license-plate,license_plate,984.42,1050.0,1176.07,1115.37,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00108_.png,1,license-plate,license_plate,901.46,664.5,1024.0,704.2,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00108_.png,2,license-plate,license_plate,223.5,601.22,319.64,633.2,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00109_.png,1,license-plate,license_plate,1251.74,1187.94,1501.9,1259.5,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00109_.png,2,license-plate,license_plate,73.21,1206.56,222.34,1270.14,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00110_.png,1,license-plate,license_plate,290.66,786.97,643.9,891.6,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00111_.png,1,license-plate,license_plate,142.23,747.15,285.1,837.0,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00112_.png,1,license-plate,license_plate,350.25,938.64,744.59,1045.32,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00112_.png,2,license-plate,license_plate,1225.3,668.5,1353.7,704.2,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00113_.png,1,license-plate,license_plate,333.31,672.15,472.6,723.8,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00114_.png,1,license-plate,license_plate,890.62,1058.85,1115.8,1118.51,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00115_.png,1,license-plate,license_plate,756.6,963.28,875.5,997.8,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00116_.png,1,license-plate,license_plate,387.33,657.1,557.55,719.0,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00117_.png,1,license-plate,license_plate,431.9,624.9,689.33,695.92,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_00118_.png,1,license-plate,license_plate,632.16,902.56,849.52,965.4,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
